Pango.lineage	Epiyear	Epiweek	N.epiweek	N.Pango.lineage	n.Pango.lineage	pct.Pango.lineage	Predominant
BA.2	2022	26	211.784946236559	2221	22.4784946236559	0.106138302193339	TRUE
BA.2	2022	27	161.58064516129	2221	7.25806451612903	0.0449191455380315	TRUE
BA.2	2022	28	179.58064516129	2221	13.258064516129	0.0738279144961379	TRUE
BA.2	2022	29	203.58064516129	2221	11.258064516129	0.0553002693709396	TRUE
BA.2	2022	30	149.58064516129	2221	5.25806451612903	0.0351520379555747	TRUE
BA.2	2022	31	123.677419354839	2221	6.51612903225806	0.0526864893062076	TRUE
BA.2	2022	32	107.193548387097	2221	4.2258064516129	0.039422208847427	TRUE
BA.2	2022	33	93.1935483870968	2221	1.2258064516129	0.013153340256144	TRUE
BA.2	2022	34	85.1935483870968	2221	1.2258064516129	0.0143884892086331	TRUE
BA.2	2022	35	54.4677419354839	2221	0.229032258064516	0.00420491560556707	TRUE
BA.2	2022	36	43.8333333333333	2221	1.23333333333333	0.0281368821292776	TRUE
BA.2	2022	37	31.8333333333333	2221	0.233333333333333	0.00732984293193717	TRUE
BA.2	2022	38	7.83333333333333	2221	0.233333333333333	0.0297872340425532	TRUE
BA.2	2022	39	5	2221	0.2	0.04	TRUE
BA.2.1	2022	11	290.58064516129	4	1	0.00344138543516874	FALSE
BA.2.1	2022	20	181.41935483871	4	2	0.0110241820768137	FALSE
BA.2.1	2022	25	186.266666666667	4	1	0.00536864710093057	FALSE
BA.2.10	2021	48	121.238356164384	564	0.129032258064516	0.00106428577676825	TRUE
BA.2.10	2021	49	160.038356164384	564	0.225806451612903	0.0014109520806435	TRUE
BA.2.10	2021	50	276.038356164384	564	0.225806451612903	0.000818025635098454	TRUE
BA.2.10	2021	51	256.038356164384	564	0.225806451612903	0.000881924313980243	TRUE
BA.2.10	2021	52	288.613521873619	564	1.64516129032258	0.00570022249700061	TRUE
BA.2.10	2022	1	704.064516129032	564	7.16129032258065	0.0101713552643636	TRUE
BA.2.10	2022	2	603.064516129032	564	13.1612903225806	0.0218240171168762	TRUE
BA.2.10	2022	3	349.064516129032	564	17.1612903225806	0.0491636632473893	TRUE
BA.2.10	2022	4	323.064516129032	564	10.1612903225806	0.0314528207688467	TRUE
BA.2.10	2022	5	382.554147465438	564	25.7603686635945	0.0673378365762505	TRUE
BA.2.10	2022	6	329.75	564	27	0.0818802122820318	TRUE
BA.2.10	2022	7	363.75	564	37	0.101718213058419	TRUE
BA.2.10	2022	8	409.75	564	56	0.13666870042709	TRUE
BA.2.10	2022	9	433.486175115207	564	45.9493087557604	0.105999479091919	TRUE
BA.2.10	2022	10	336.58064516129	564	47.1290322580645	0.140023001725129	TRUE
BA.2.10	2022	11	290.58064516129	564	42.1290322580645	0.144982238010657	TRUE
